TimeStamp,sst,sd,dlprbUsage,partition
20:25:01,1,0,0.000000,40
20:25:03,1,16777210,100.208333,11
20:25:03,1,0,0.000000,40
20:25:05,1,16777210,49.462121,11
20:25:05,1,0,0.000000,40
20:25:07,1,16777210,100.250000,11
20:25:07,1,0,0.000000,40
20:25:09,1,16777210,100.125000,11
20:25:09,1,0,0.000000,40
20:25:11,1,16777210,73.242424,11
20:25:11,1,0,0.000000,40
20:25:13,1,16777210,100.208333,11
20:25:13,1,0,0.000000,40
20:25:15,1,16777210,100.041667,11
20:25:15,1,0,0.000000,40
20:25:17,1,16777210,57.087121,11
20:25:17,1,0,0.000000,40
20:25:19,1,16777210,100.208333,11
20:25:19,1,0,0.000000,40
20:25:21,1,16777210,100.083333,11
20:25:21,1,0,0.000000,40
20:25:23,1,16777210,75.886364,11
20:25:23,1,0,0.000000,40
20:25:25,1,16777210,100.041667,11
20:25:25,1,0,0.000000,40
20:25:27,1,16777210,81.765152,11
20:25:27,1,0,0.000000,40
20:25:29,1,16777210,89.655303,11
20:25:29,1,0,0.000000,40
20:25:31,1,16777210,10.829545,11
20:25:31,1,0,0.000000,40
20:25:33,1,16777210,0.166667,11
20:25:33,1,0,0.000000,40
20:25:35,1,16777210,39.511364,11
20:25:35,1,0,0.000000,40
20:25:37,1,16777210,90.416667,11
20:25:37,1,0,0.000000,40
20:25:39,1,16777210,100.125000,11
20:25:39,1,0,0.000000,40
20:25:41,1,16777210,60.515152,11
20:25:41,1,0,0.000000,40
20:25:43,1,16777210,100.250000,11
20:25:43,1,0,0.000000,40
20:25:45,1,16777210,100.125000,11
20:25:45,1,0,0.000000,40
20:25:47,1,16777210,78.685606,11
20:25:47,1,0,0.000000,40
20:25:49,1,16777210,94.159091,11
20:25:49,1,0,0.000000,40
20:25:51,1,16777210,100.250000,11
20:25:51,1,0,0.000000,40
20:25:53,1,16777210,75.412879,11
20:25:53,1,0,0.000000,40
20:25:55,1,16777210,81.136364,11
20:25:55,1,0,0.000000,40
20:25:57,1,16777210,100.125000,11
20:25:57,1,0,0.000000,40
20:25:59,1,16777210,93.378788,11
20:25:59,1,0,0.000000,40
20:26:01,1,16777210,77.670455,11
20:26:01,1,0,0.000000,40
20:26:03,1,16777210,100.125000,11
20:26:03,1,0,0.000000,40
20:26:05,1,16777210,90.973485,11
20:26:05,1,0,0.000000,40
20:26:08,1,16777210,78.064394,11
20:26:08,1,0,0.000000,40
20:26:10,1,16777210,100.208333,11
20:26:10,1,0,0.000000,40
20:26:12,1,16777210,67.689394,11
20:26:12,1,0,0.000000,40
20:26:14,1,16777210,26.791667,11
20:26:14,1,0,0.000000,40
20:26:16,1,16777210,0.041667,11
20:26:16,1,0,0.000000,40
20:26:18,1,16777210,39.045455,11
20:26:18,1,0,0.000000,40
20:26:20,1,16777210,99.799242,11
20:26:20,1,0,0.000000,40
20:26:22,1,16777210,100.166667,11
20:26:22,1,0,0.000000,40
20:26:24,1,16777210,74.742424,11
20:26:24,1,0,0.000000,40
20:26:26,1,16777210,100.375000,11
20:26:26,1,0,0.000000,40
20:26:28,1,16777210,100.208333,11
20:26:28,1,0,0.013542,40
20:26:30,1,16777210,67.064394,11
20:26:30,1,0,0.000000,40
20:26:32,1,16777210,97.147727,11
20:26:32,1,0,0.000000,40
20:26:34,1,16777210,99.958333,11
20:26:34,1,0,0.000000,40
20:26:36,1,16777210,85.329545,11
20:26:36,1,0,0.000000,40
20:26:38,1,16777210,79.950758,11
20:26:38,1,0,0.000000,40
20:26:40,1,16777210,100.083333,11
20:26:40,1,0,0.000000,40
20:26:42,1,16777210,91.155303,11
20:26:42,1,0,0.000000,40
20:26:44,1,16777210,1.412879,11
20:26:44,1,0,0.000000,40
20:26:46,1,16777210,66.420455,11
20:26:46,1,0,0.000000,40
20:26:48,1,16777210,100.375000,11
20:26:48,1,0,0.000000,40
20:26:50,1,16777210,100.291667,11
20:26:50,1,0,0.000000,40
20:26:52,1,16777210,70.678030,11
20:26:52,1,0,0.000000,40
20:26:54,1,16777210,100.291667,11
20:26:54,1,0,0.000000,40
20:26:56,1,16777210,100.208333,11
20:26:56,1,0,0.000000,40
20:26:58,1,16777210,77.905303,11
20:26:58,1,0,0.000000,40
20:27:00,1,16777210,100.125000,11
20:27:00,1,0,0.000000,40
20:27:02,1,16777210,75.685606,11
20:27:02,1,0,0.000000,40
20:27:04,1,16777210,96.109848,11
20:27:04,1,0,0.000000,40
20:27:06,1,16777210,39.526515,11
20:27:06,1,0,0.000000,40
20:27:08,1,16777210,0.000000,11
20:27:08,1,0,0.000000,40
20:27:10,1,16777210,37.299242,11
20:27:10,1,0,0.000000,40
20:27:12,1,16777210,78.678030,11
20:27:12,1,0,0.000000,40
20:27:14,1,16777210,100.166667,11
20:27:14,1,0,0.000000,40
20:27:16,1,16777210,78.518939,11
20:27:16,1,0,0.000000,40
20:27:18,1,16777210,100.250000,11
20:27:18,1,0,0.000000,40
20:27:20,1,16777210,100.208333,11
20:27:20,1,0,0.000000,40
20:27:22,1,16777210,100.083333,11
20:27:22,1,0,0.000000,40
20:27:24,1,16777210,62.541667,11
20:27:24,1,0,0.000000,40
20:27:26,1,16777210,100.083333,11
20:27:26,1,0,0.000000,40
20:27:28,1,16777210,100.166667,11
20:27:28,1,0,0.000000,40
20:27:30,1,16777210,76.359848,11
20:27:30,1,0,0.000000,40
20:27:32,1,16777210,100.041667,11
20:27:32,1,0,0.000000,40
20:27:34,1,16777210,100.208333,11
20:27:34,1,0,0.000000,40
20:27:36,1,16777210,70.939394,11
20:27:36,1,0,0.000000,40
20:27:38,1,16777210,100.250000,11
20:27:38,1,0,0.000000,40
20:27:40,1,16777210,100.125000,11
20:27:40,1,0,0.000000,40
20:27:42,1,16777210,100.125000,11
20:27:42,1,0,0.000000,40
20:27:44,1,16777210,66.553030,11
20:27:44,1,0,0.000000,40
20:27:46,1,16777210,100.083333,11
20:27:46,1,0,0.000000,40
20:27:48,1,16777210,100.208333,11
20:27:48,1,0,0.000000,40
20:27:50,1,16777210,74.530303,11
20:27:50,1,0,0.000000,40
20:27:52,1,16777210,100.125000,11
20:27:52,1,0,0.000000,40
20:27:54,1,16777210,100.250000,11
20:27:54,1,0,0.000000,40
20:27:56,1,16777210,70.431818,11
20:27:56,1,0,0.000000,40
20:27:58,1,16777210,92.204545,11
20:27:58,1,0,0.000000,40
20:28:00,1,16777210,100.083333,11
20:28:00,1,0,0.000000,40
20:28:02,1,16777210,100.208333,11
20:28:02,1,0,0.000000,40
20:28:04,1,16777210,70.727273,11
20:28:04,1,0,0.000000,40
20:28:06,1,16777210,100.166667,11
20:28:06,1,0,0.000000,40
20:28:08,1,16777210,48.162879,11
20:28:08,1,0,0.000000,40
20:28:10,1,16777210,38.378788,11
20:28:10,1,0,0.000000,40
20:28:12,1,16777210,0.000000,11
20:28:12,1,0,0.000000,40
20:28:14,1,16777210,43.340909,11
20:28:14,1,0,0.000000,40
20:28:16,1,16777210,74.026515,11
20:28:16,1,0,0.000000,40
20:28:18,1,16777210,100.041667,11
20:28:18,1,0,0.000000,40
20:28:20,1,16777210,75.295455,11
20:28:20,1,0,0.000000,40
20:28:22,1,16777210,100.000000,11
20:28:22,1,0,0.000000,40
20:28:24,1,16777210,100.208333,11
20:28:24,1,0,0.000000,40
20:28:26,1,16777210,76.931818,11
20:28:26,1,0,0.000000,40
20:28:28,1,16777210,100.208333,11
20:28:28,1,0,0.000000,40
20:28:30,1,16777210,96.791667,11
20:28:30,1,0,0.000000,40
20:28:32,1,16777210,69.621212,11
20:28:32,1,0,0.000000,40
20:28:34,1,16777210,100.000000,11
20:28:34,1,0,0.000000,40
20:28:36,1,16777210,100.208333,11
20:28:36,1,0,0.000000,40
20:28:38,1,16777210,70.742424,11
20:28:38,1,0,0.000000,40
20:28:40,1,16777210,96.583333,11
20:28:40,1,0,0.000000,40
20:28:42,1,16777210,100.125000,11
20:28:42,1,0,0.000000,40
20:28:44,1,16777210,75.071970,11
20:28:44,1,0,0.000000,40
20:28:46,1,16777210,100.125000,11
20:28:46,1,0,0.000000,40
20:28:48,1,16777210,100.166667,11
20:28:48,1,0,0.000000,40
20:28:50,1,16777210,100.083333,11
20:28:50,1,0,0.000000,40
20:28:52,1,16777210,100.064394,11
20:28:52,1,0,0.000000,40
20:28:54,1,16777210,66.761364,11
20:28:54,1,0,0.000000,40
20:28:56,1,16777210,100.125000,11
20:28:56,1,0,0.000000,40
20:28:58,1,16777210,63.825758,11
20:28:58,1,0,0.000000,40
20:29:00,1,16777210,89.079545,11
20:29:00,1,0,0.000000,40
20:29:02,1,16777210,0.026515,11
20:29:02,1,0,0.000000,40
20:29:04,1,16777210,29.261364,11
20:29:04,1,0,0.000000,40
20:29:06,1,16777210,73.833333,11
20:29:06,1,0,0.000000,40
20:29:08,1,16777210,100.166667,11
20:29:08,1,0,0.000000,40
20:29:10,1,16777210,100.166667,11
20:29:10,1,0,0.000000,40
20:29:12,1,16777210,77.924242,11
20:29:12,1,0,0.000000,40
20:29:14,1,16777210,100.166667,11
20:29:14,1,0,0.000000,40
20:29:16,1,16777210,100.208333,11
20:29:16,1,0,0.000000,40
20:29:18,1,16777210,71.696970,11
20:29:18,1,0,0.000000,40
20:29:20,1,16777210,100.208333,11
20:29:20,1,0,0.000000,40
20:29:22,1,16777210,100.125000,11
20:29:22,1,0,0.000000,40
20:29:24,1,16777210,76.765152,11
20:29:24,1,0,0.000000,40
20:29:26,1,16777210,100.166667,11
20:29:26,1,0,0.000000,40
20:29:28,1,16777210,100.250000,11
20:29:28,1,0,0.000000,40
20:29:30,1,16777210,76.196970,11
20:29:30,1,0,0.000000,40
20:29:32,1,16777210,100.250000,11
20:29:32,1,0,0.000000,40
20:29:34,1,16777210,100.041667,11
20:29:34,1,0,0.000000,40
20:29:36,1,16777210,100.666667,11
20:29:36,1,0,0.000000,40
20:29:38,1,16777210,74.162879,11
20:29:38,1,0,0.000000,40
20:29:40,1,16777210,100.541667,11
20:29:40,1,0,0.000000,40
20:29:42,1,16777210,100.375000,11
20:29:42,1,0,0.000000,40
20:29:44,1,16777210,69.401515,11
20:29:44,1,0,0.000000,40
20:29:46,1,16777210,100.750000,11
20:29:46,1,0,0.000000,40
20:29:48,1,16777210,60.875000,11
20:29:48,1,0,0.000000,40
20:29:50,1,16777210,21.496212,11
20:29:50,1,0,0.000000,40
20:29:52,1,16777210,0.071970,11
20:29:52,1,0,0.000000,40
20:29:54,1,16777210,40.098485,11
20:29:54,1,0,0.000000,40
20:29:56,1,16777210,83.143939,11
20:29:56,1,0,0.000000,40
20:29:58,1,16777210,95.750000,11
20:29:58,1,0,0.000000,40
20:30:00,1,16777210,92.780303,11
20:30:00,1,0,0.000000,40
20:30:02,1,16777210,54.200758,11
20:30:02,1,0,0.000000,40
20:30:04,1,16777210,100.166667,11
20:30:04,1,0,0.000000,40
20:30:06,1,16777210,100.541667,11
20:30:06,1,0,0.000000,40
20:30:08,1,16777210,39.954545,11
20:30:08,1,0,0.000000,40
20:30:10,1,16777210,97.625000,11
20:30:10,1,0,0.000000,40
20:30:12,1,16777210,100.125000,11
20:30:12,1,0,0.000000,40
20:30:14,1,16777210,81.651515,11
20:30:14,1,0,0.000000,40
20:30:16,1,16777210,81.973485,11
20:30:16,1,0,0.000000,40
20:30:18,1,16777210,100.375000,11
20:30:18,1,0,0.000000,40
20:30:20,1,16777210,96.094697,11
20:30:20,1,0,0.000000,40
20:30:22,1,16777210,56.314394,11
20:30:22,1,0,0.000000,40
20:30:24,1,16777210,100.166667,11
20:30:24,1,0,0.000000,40
20:30:26,1,16777210,57.791667,11
20:30:26,1,0,0.000000,40
20:30:28,1,16777210,94.799242,11
20:30:28,1,0,0.000000,40
20:30:30,1,16777210,0.121212,11
20:30:30,1,0,0.000000,40
20:30:32,1,16777210,11.723485,11
20:30:32,1,0,0.000000,40
20:30:34,1,16777210,66.924242,11
20:30:34,1,0,0.000000,40
20:30:36,1,16777210,100.250000,11
20:30:36,1,0,0.000000,40
20:30:38,1,16777210,55.867424,11
20:30:38,1,0,0.000000,40
20:30:40,1,16777210,99.045455,11
20:30:40,1,0,0.000000,40
20:30:42,1,16777210,100.250000,11
20:30:42,1,0,0.000000,40
20:30:44,1,16777210,69.901515,11
20:30:44,1,0,0.000000,40
20:30:46,1,16777210,76.068182,11
20:30:46,1,0,0.000000,40
20:30:48,1,16777210,100.166667,11
20:30:48,1,0,0.000000,40
20:30:50,1,16777210,100.083333,11
20:30:50,1,0,0.000000,40
20:30:52,1,16777210,55.352273,11
20:30:52,1,0,0.000000,40
20:30:54,1,16777210,100.250000,11
20:30:54,1,0,0.000000,40
20:30:56,1,16777210,100.166667,11
20:30:56,1,0,0.000000,40
20:30:58,1,16777210,71.943182,11
20:30:58,1,0,0.000000,40
20:31:00,1,16777210,100.208333,11
20:31:00,1,0,0.000000,40
20:31:02,1,16777210,100.125000,11
20:31:02,1,0,0.000000,40
20:31:04,1,16777210,59.939394,11
20:31:04,1,0,0.000000,40
20:31:06,1,16777210,100.208333,11
20:31:06,1,0,0.000000,40
20:31:08,1,16777210,92.924242,11
20:31:08,1,0,0.000000,40
20:31:10,1,16777210,78.776515,11
20:31:10,1,0,0.000000,40
20:31:12,1,16777210,19.640152,11
20:31:12,1,0,0.000000,40
20:31:14,1,16777210,0.030303,11
20:31:14,1,0,0.000000,40
20:31:16,1,16777210,51.556818,11
20:31:16,1,0,0.000000,40
20:31:18,1,16777210,100.125000,11
20:31:18,1,0,0.000000,40
20:31:20,1,16777210,84.617424,11
20:31:20,1,0,0.000000,40
20:31:22,1,16777210,88.647727,11
20:31:22,1,0,0.000000,40
20:31:24,1,16777210,100.125000,11
20:31:24,1,0,0.000000,40
20:31:26,1,16777210,81.412879,11
20:31:26,1,0,0.000000,40
20:31:28,1,16777210,88.886364,11
20:31:28,1,0,0.000000,40
20:31:30,1,16777210,100.208333,11
20:31:30,1,0,0.000000,40
20:31:32,1,16777210,82.579545,11
20:31:32,1,0,0.000000,40
20:31:34,1,16777210,92.428030,11
20:31:34,1,0,0.000000,40
20:31:36,1,16777210,100.208333,11
20:31:36,1,0,0.000000,40
20:31:38,1,16777210,78.477273,11
20:31:38,1,0,0.000000,40
20:31:40,1,16777210,95.890152,11
20:31:40,1,0,0.000000,40
20:31:42,1,16777210,100.250000,11
20:31:42,1,0,0.000000,40
20:31:44,1,16777210,76.049242,11
20:31:44,1,0,0.000000,40
20:31:46,1,16777210,98.511364,11
20:31:46,1,0,0.000000,40
20:31:48,1,16777210,100.041667,11
20:31:48,1,0,0.000000,40
20:31:50,1,16777210,92.439394,11
20:31:50,1,0,0.000000,40
20:31:52,1,16777210,75.393939,11
20:31:52,1,0,0.000000,40
20:31:54,1,16777210,100.125000,11
20:31:54,1,0,0.000000,40
20:31:56,1,16777210,71.386364,11
20:31:56,1,0,0.000000,40
20:31:58,1,16777210,75.977273,11
20:31:58,1,0,0.000000,40
20:32:00,1,16777210,41.484848,11
20:32:00,1,0,0.000000,40
20:32:02,1,16777210,0.000000,11
20:32:02,1,0,0.000000,40
20:32:04,1,16777210,0.537879,11
20:32:04,1,0,0.000000,40
20:32:06,1,16777210,56.530303,11
20:32:06,1,0,0.000000,40
20:32:08,1,16777210,100.250000,11
20:32:08,1,0,0.000000,40
20:32:10,1,16777210,100.250000,11
20:32:10,1,0,0.000000,40
20:32:12,1,16777210,78.011364,11
20:32:12,1,0,0.000000,40
20:32:14,1,16777210,100.125000,11
20:32:14,1,0,0.000000,40
20:32:16,1,16777210,100.208333,11
20:32:16,1,0,0.000000,40
20:32:18,1,16777210,75.969697,11
20:32:18,1,0,0.000000,40
20:32:20,1,16777210,100.083333,11
20:32:20,1,0,0.000000,40
20:32:22,1,16777210,100.208333,11
20:32:22,1,0,0.000000,40
20:32:24,1,16777210,94.000000,11
20:32:24,1,0,0.000000,40
20:32:26,1,16777210,78.973485,11
20:32:26,1,0,0.000000,40
20:32:28,1,16777210,100.625000,11
20:32:28,1,0,0.000000,40
20:32:30,1,16777210,100.166667,11
20:32:30,1,0,0.000000,40
20:32:32,1,16777210,75.856061,11
20:32:32,1,0,0.000000,40
20:32:34,1,16777210,100.291667,11
20:32:34,1,0,0.000000,40
20:32:36,1,16777210,100.250000,11
20:32:36,1,0,0.000000,40
20:32:38,1,16777210,75.159091,11
20:32:38,1,0,0.000000,40
20:32:40,1,16777210,101.458333,11
20:32:40,1,0,0.000000,40
20:32:42,1,16777210,100.208333,11
20:32:42,1,0,0.000000,40
20:32:44,1,16777210,78.409091,11
20:32:44,1,0,0.000000,40
20:32:46,1,16777210,100.208333,11
20:32:46,1,0,0.000000,40
20:32:48,1,16777210,100.083333,11
20:32:48,1,0,0.000000,40
20:32:50,1,16777210,58.193182,11
20:32:50,1,0,0.000000,40
20:32:52,1,16777210,99.833333,11
20:32:52,1,0,0.000000,40
20:32:54,1,16777210,91.469697,11
20:32:54,1,0,0.000000,40
20:32:56,1,16777210,40.034091,11
20:32:56,1,0,0.000000,40
20:32:58,1,16777210,3.515152,11
20:32:58,1,0,0.000000,40
20:33:00,1,16777210,41.106061,11
20:33:00,1,0,0.000000,40
20:33:03,1,16777210,60.647727,11
20:33:03,1,0,0.000000,40
20:33:05,1,16777210,36.750000,11
20:33:05,1,0,0.045833,40
20:33:07,1,16777210,0.666667,11
20:33:07,1,0,0.048958,40
20:33:09,1,16777210,61.265152,11
20:33:09,1,0,0.001042,40
20:33:11,1,16777210,100.375000,11
20:33:11,1,0,0.000000,40
20:33:13,1,16777210,100.166667,11
20:33:13,1,0,0.000000,40
20:33:15,1,16777210,67.969697,11
20:33:15,1,0,0.000000,40
20:33:17,1,16777210,100.166667,11
20:33:17,1,0,0.000000,40
20:33:19,1,16777210,100.166667,11
20:33:19,1,0,0.000000,40
20:33:21,1,16777210,77.939394,11
20:33:21,1,0,0.000000,40
20:33:23,1,16777210,100.250000,11
20:33:23,1,0,0.000000,40
20:33:25,1,16777210,100.166667,11
20:33:25,1,0,0.000000,40
20:33:27,1,16777210,75.151515,11
20:33:27,1,0,0.011458,40
20:33:29,1,16777210,100.208333,11
20:33:29,1,0,0.000000,40
20:33:31,1,16777210,100.125000,11
20:33:31,1,0,0.000000,40
20:33:33,1,16777210,58.946970,11
20:33:33,1,0,0.000000,40
20:33:35,1,16777210,100.208333,11
20:33:35,1,0,0.000000,40
20:33:37,1,16777210,100.041667,11
20:33:37,1,0,0.000000,40
20:33:39,1,16777210,60.833333,11
20:33:39,1,0,0.000000,40
20:33:41,1,16777210,100.208333,11
20:33:41,1,0,0.000000,40
20:33:43,1,16777210,77.965909,11
20:33:43,1,0,0.000000,40
20:33:45,1,16777210,40.083333,11
20:33:45,1,0,0.000000,40
20:33:47,1,16777210,0.109848,11
20:33:47,1,0,0.000000,40
20:33:49,1,16777210,22.409091,11
20:33:49,1,0,0.000000,40
20:33:51,1,16777210,68.401515,11
20:33:51,1,0,0.000000,40
20:33:53,1,16777210,100.250000,11
20:33:53,1,0,0.000000,40
20:33:55,1,16777210,100.208333,11
20:33:55,1,0,0.000000,40
20:33:57,1,16777210,96.875000,11
20:33:57,1,0,0.000000,40
20:33:59,1,16777210,72.007576,11
20:33:59,1,0,0.000000,40
20:34:01,1,16777210,100.250000,11
20:34:01,1,0,0.000000,40
20:34:03,1,16777210,100.125000,11
20:34:03,1,0,0.000000,40
20:34:05,1,16777210,65.242424,11
20:34:05,1,0,0.000000,40
20:34:07,1,16777210,100.125000,11
20:34:07,1,0,0.000000,40
20:34:09,1,16777210,100.125000,11
20:34:09,1,0,0.000000,40
20:34:11,1,16777210,50.496212,11
20:34:11,1,0,0.000000,40
20:34:13,1,16777210,99.500000,11
20:34:13,1,0,0.000000,40
20:34:15,1,16777210,100.250000,11
20:34:15,1,0,0.000000,40
20:34:17,1,16777210,100.375000,11
20:34:17,1,0,0.000000,40
20:34:19,1,16777210,99.416667,11
20:34:19,1,0,0.000000,40
20:34:21,1,16777210,48.621212,11
20:34:21,1,0,0.000000,40
20:34:23,1,16777210,100.166667,11
20:34:23,1,0,0.000000,40
20:34:25,1,16777210,69.606061,11
20:34:25,1,0,0.000000,40
20:34:27,1,16777210,87.299242,11
20:34:27,1,0,0.000000,40
20:34:29,1,16777210,100.125000,11
20:34:29,1,0,0.000000,40
20:34:31,1,16777210,12.632576,11
20:34:31,1,0,0.000000,40
20:34:33,1,16777210,9.132576,11
20:34:33,1,0,0.000000,40
20:34:35,1,16777210,68.571970,11
20:34:35,1,0,0.000000,40
20:34:37,1,16777210,100.166667,11
20:34:37,1,0,0.000000,40
20:34:39,1,16777210,61.909091,11
20:34:39,1,0,0.000000,40
20:34:41,1,16777210,100.166667,11
20:34:41,1,0,0.000000,40
20:34:43,1,16777210,100.083333,11
20:34:43,1,0,0.000000,40
20:34:45,1,16777210,80.178030,11
20:34:45,1,0,0.000000,40
20:34:47,1,16777210,74.636364,11
20:34:47,1,0,0.000000,40
20:34:49,1,16777210,100.208333,11
20:34:49,1,0,0.000000,40
20:34:51,1,16777210,100.291667,11
20:34:51,1,0,0.000000,40
20:34:53,1,16777210,65.678030,11
20:34:53,1,0,0.000000,40
20:34:55,1,16777210,95.041667,11
20:34:55,1,0,0.000000,40
20:34:57,1,16777210,100.208333,11
20:34:57,1,0,0.000000,40
20:34:59,1,16777210,52.390152,11
20:34:59,1,0,0.000000,40
20:35:01,1,16777210,95.545455,11
20:35:01,1,0,0.000000,40
20:35:03,1,16777210,100.208333,11
20:35:03,1,0,0.000000,40
20:35:05,1,16777210,100.916667,11
20:35:05,1,0,0.000000,40
20:35:07,1,16777210,69.011364,11
20:35:07,1,0,0.000000,40
20:35:09,1,16777210,59.791667,11
20:35:09,1,0,0.000000,40
20:35:11,1,16777210,42.958333,11
20:35:11,1,0,0.000000,40
20:35:13,1,16777210,85.806818,11
20:35:13,1,0,0.000000,40
20:35:15,1,16777210,85.727273,11
20:35:15,1,0,0.000000,40
20:35:17,1,16777210,54.659091,11
20:35:17,1,0,0.000000,40
20:35:19,1,16777210,0.196970,11
20:35:19,1,0,0.000000,40
20:35:21,1,16777210,0.253788,11
20:35:21,1,0,0.000000,40
20:35:23,1,16777210,63.314394,11
20:35:23,1,0,0.000000,40
20:35:25,1,16777210,95.371212,11
20:35:25,1,0,0.000000,40
20:35:27,1,16777210,100.250000,11
20:35:27,1,0,0.000000,40
20:35:29,1,16777210,65.909091,11
20:35:29,1,0,0.000000,40
20:35:31,1,16777210,70.916667,11
20:35:31,1,0,0.000000,40
20:35:33,1,16777210,67.833333,11
20:35:33,1,0,0.000000,40
20:35:35,1,16777210,68.916667,11
20:35:35,1,0,0.000000,40
20:35:37,1,16777210,56.181818,11
20:35:37,1,0,0.000000,40
20:35:39,1,16777210,100.208333,11
20:35:39,1,0,0.000000,40
20:35:41,1,16777210,100.125000,11
20:35:41,1,0,0.000000,40
20:35:43,1,16777210,68.128788,11
20:35:43,1,0,0.000000,40
20:35:45,1,16777210,100.250000,11
20:35:45,1,0,0.000000,40
20:35:47,1,16777210,100.125000,11
20:35:47,1,0,0.000000,40
20:35:49,1,16777210,76.856061,11
20:35:49,1,0,0.000000,40
20:35:51,1,16777210,100.250000,11
20:35:51,1,0,0.000000,40
20:35:53,1,16777210,100.083333,11
20:35:53,1,0,0.000000,40
20:35:55,1,16777210,79.094697,11
20:35:55,1,0,0.000000,40
20:35:57,1,16777210,100.250000,11
20:35:57,1,0,0.000000,40
20:35:59,1,16777210,100.166667,11
20:35:59,1,0,0.000000,40
20:36:01,1,16777210,69.787879,11
20:36:01,1,0,0.000000,40
20:36:03,1,16777210,84.708333,11
20:36:03,1,0,0.000000,40
20:36:05,1,16777210,64.458333,11
20:36:05,1,0,0.000000,40
20:36:07,1,16777210,81.166667,11
20:36:07,1,0,0.000000,40
20:36:09,1,16777210,60.958333,11
20:36:09,1,0,0.000000,40
20:36:11,1,16777210,79.291667,11
20:36:11,1,0,0.000000,40
20:36:13,1,16777210,77.875000,11
20:36:13,1,0,0.000000,40
20:36:15,1,16777210,39.700758,11
20:36:15,1,0,0.000000,40
20:36:17,1,16777210,28.431818,11
20:36:17,1,0,0.000000,40
20:36:19,1,16777210,0.000000,11
20:36:19,1,0,0.000000,40
20:36:21,1,16777210,41.280303,11
20:36:21,1,0,0.000000,40
20:36:23,1,16777210,30.215909,11
20:36:23,1,0,0.000000,40
20:36:25,1,16777210,63.750000,11
20:36:25,1,0,0.000000,40
20:36:27,1,16777210,37.708333,11
20:36:27,1,0,0.000000,40
20:36:29,1,16777210,40.708333,11
20:36:29,1,0,0.000000,40
20:36:31,1,16777210,40.791667,11
20:36:31,1,0,0.000000,40
20:36:33,1,16777210,40.750000,11
20:36:33,1,0,0.000000,40
20:36:35,1,16777210,36.405303,11
20:36:35,1,0,0.000000,40
20:36:37,1,16777210,29.575758,11
20:36:37,1,0,0.000000,40
20:36:39,1,16777210,100.041667,11
20:36:39,1,0,0.000000,40
20:36:41,1,16777210,100.083333,11
20:36:41,1,0,0.000000,40
20:36:43,1,16777210,76.856061,11
20:36:43,1,0,0.000000,40
20:36:45,1,16777210,100.083333,11
20:36:45,1,0,0.000000,40
20:36:47,1,16777210,100.250000,11
20:36:47,1,0,0.000000,40
20:36:49,1,16777210,68.015152,11
20:36:49,1,0,0.000000,40
20:36:51,1,16777210,100.250000,11
20:36:51,1,0,0.000000,40
20:36:53,1,16777210,100.125000,11
20:36:53,1,0,0.000000,40
20:36:55,1,16777210,78.227273,11
20:36:55,1,0,0.000000,40
20:36:57,1,16777210,100.250000,11
20:36:57,1,0,0.000000,40
20:36:59,1,16777210,100.125000,11
20:36:59,1,0,0.000000,40
20:37:01,1,16777210,76.628788,11
20:37:01,1,0,0.000000,40
20:37:03,1,16777210,100.708333,11
20:37:03,1,0,0.000000,40
20:37:05,1,16777210,100.208333,11
20:37:05,1,0,0.000000,40
20:37:07,1,16777210,79.454545,11
20:37:07,1,0,0.000000,40
20:37:09,1,16777210,93.162879,11
20:37:09,1,0,0.000000,40
20:37:11,1,16777210,100.208333,11
20:37:11,1,0,0.000000,40
20:37:13,1,16777210,83.359848,11
20:37:13,1,0,0.000000,40
20:37:15,1,16777210,92.886364,11
20:37:15,1,0,0.000000,40
20:37:17,1,16777210,94.291667,11
20:37:17,1,0,0.000000,40
20:37:19,1,16777210,18.916667,11
20:37:19,1,0,0.000000,40
20:37:21,1,16777210,38.715909,11
20:37:21,1,0,0.000000,40
20:37:23,1,16777210,41.666667,11
20:37:23,1,0,0.000000,40
20:37:25,1,16777210,31.696970,11
20:37:25,1,0,0.000000,40
20:37:27,1,16777210,33.261364,11
20:37:27,1,0,0.000000,40
20:37:29,1,16777210,15.742424,11
20:37:29,1,0,0.000000,40
20:37:31,1,16777210,0.000000,11
20:37:31,1,0,0.000000,40
20:37:33,1,16777210,38.465909,11
20:37:33,1,0,0.000000,40
20:37:35,1,16777210,76.060606,11
20:37:35,1,0,0.000000,40
20:37:37,1,16777210,100.250000,11
20:37:37,1,0,0.000000,40
20:37:39,1,16777210,96.049242,11
20:37:39,1,0,0.000000,40
20:37:41,1,16777210,82.496212,11
20:37:41,1,0,0.000000,40
20:37:43,1,16777210,100.208333,11
20:37:43,1,0,0.000000,40
20:37:45,1,16777210,96.037879,11
20:37:45,1,0,0.000000,40
20:37:47,1,16777210,64.503788,11
20:37:47,1,0,0.000000,40
20:37:49,1,16777210,100.166667,11
20:37:49,1,0,0.000000,40
20:37:51,1,16777210,100.166667,11
20:37:51,1,0,0.000000,40
20:37:53,1,16777210,73.818182,11
20:37:53,1,0,0.000000,40
20:37:55,1,16777210,100.166667,11
20:37:55,1,0,0.000000,40
20:37:57,1,16777210,100.333333,11
20:37:57,1,0,0.000000,40
20:37:59,1,16777210,100.250000,11
