,time,normal_time,partition,prbUsage,sd,sst
3256,2024-09-23T09:42:57Z,09:42:57,40,0.013333,0,1
3257,2024-09-23T09:42:57Z,09:42:57,11,0.0,16777210,1
3258,2024-09-23T09:43:02Z,09:43:02,40,0.0,0,1
3259,2024-09-23T09:43:02Z,09:43:02,11,0.0,16777210,1
3260,2024-09-23T09:43:07Z,09:43:07,40,0.0,0,1
3261,2024-09-23T09:43:07Z,09:43:07,11,0.0,16777210,1
3262,2024-09-23T09:43:12Z,09:43:12,40,0.0,0,1
3263,2024-09-23T09:43:12Z,09:43:12,11,2.012121,16777210,1
3264,2024-09-23T09:43:17Z,09:43:17,40,0.0,0,1
3265,2024-09-23T09:43:17Z,09:43:17,11,14.242424,16777210,1
3266,2024-09-23T09:43:22Z,09:43:22,40,0.0,0,1
3267,2024-09-23T09:43:22Z,09:43:22,11,16.125758,16777210,1
3268,2024-09-23T09:43:27Z,09:43:27,40,0.908333,0,1
3269,2024-09-23T09:43:27Z,09:43:27,11,64.581818,16777210,1
3270,2024-09-23T09:43:32Z,09:43:32,40,0.0,0,1
3271,2024-09-23T09:43:32Z,09:43:32,11,68.65,16777210,1
3272,2024-09-23T09:43:37Z,09:43:37,40,0.0,0,1
3273,2024-09-23T09:43:37Z,09:43:37,11,91.225758,16777210,1
3274,2024-09-23T09:43:42Z,09:43:42,40,0.0,0,1
3275,2024-09-23T09:43:42Z,09:43:42,11,40.25,16777210,1
3276,2024-09-23T09:43:47Z,09:43:47,40,0.0,0,1
3277,2024-09-23T09:43:47Z,09:43:47,11,48.725758,16777210,1
3278,2024-09-23T09:43:52Z,09:43:52,40,0.0,0,1
3279,2024-09-23T09:43:52Z,09:43:52,11,23.675758,16777210,1
3280,2024-09-23T09:43:57Z,09:43:57,40,5.4325,0,1
3281,2024-09-23T09:43:57Z,09:43:57,11,36.99697,16777210,1
3282,2024-09-23T09:44:02Z,09:44:02,40,0.282083,0,1
3283,2024-09-23T09:44:02Z,09:44:02,11,0.0,16777210,1
3284,2024-09-23T09:44:07Z,09:44:07,40,0.752917,0,1
3285,2024-09-23T09:44:07Z,09:44:07,11,0.0,16777210,1
3286,2024-09-23T09:44:12Z,09:44:12,40,3.314167,0,1
3287,2024-09-23T09:44:12Z,09:44:12,11,0.0,16777210,1
3288,2024-09-23T09:44:17Z,09:44:17,40,46.9525,0,1
3289,2024-09-23T09:44:17Z,09:44:17,11,0.393939,16777210,1
3290,2024-09-23T09:44:22Z,09:44:22,40,39.12375,0,1
3291,2024-09-23T09:44:22Z,09:44:22,11,0.018182,16777210,1
3292,2024-09-23T09:44:27Z,09:44:27,40,9.815833,0,1
3293,2024-09-23T09:44:27Z,09:44:27,11,0.0,16777210,1
3294,2024-09-23T09:44:32Z,09:44:32,40,7.992083,0,1
3295,2024-09-23T09:44:32Z,09:44:32,11,0.0,16777210,1
3296,2024-09-23T09:44:37Z,09:44:37,40,11.047083,0,1
3297,2024-09-23T09:44:37Z,09:44:37,11,0.0,16777210,1
3298,2024-09-23T09:44:42Z,09:44:42,40,14.898333,0,1
3299,2024-09-23T09:44:42Z,09:44:42,11,0.0,16777210,1
3300,2024-09-23T09:48:59Z,09:48:59,40,0.0,0,1
3301,2024-09-23T09:48:59Z,09:48:59,11,0.0,16777210,1
3302,2024-09-23T09:49:04Z,09:49:04,40,0.0,0,1
3303,2024-09-23T09:49:04Z,09:49:04,11,0.0,16777210,1
3304,2024-09-23T09:49:09Z,09:49:09,40,0.0,0,1
3305,2024-09-23T09:49:09Z,09:49:09,11,0.0,16777210,1
3306,2024-09-23T09:49:14Z,09:49:14,40,0.0,0,1
3307,2024-09-23T09:49:14Z,09:49:14,11,0.0,16777210,1
3308,2024-09-23T09:49:19Z,09:49:19,40,0.0,0,1
3309,2024-09-23T09:49:19Z,09:49:19,11,0.0,16777210,1
3310,2024-09-23T09:49:24Z,09:49:24,40,0.0,0,1
3311,2024-09-23T09:49:24Z,09:49:24,11,0.0,16777210,1
3312,2024-09-23T09:49:29Z,09:49:29,40,0.0,0,1
3313,2024-09-23T09:49:29Z,09:49:29,11,0.0,16777210,1
3314,2024-09-23T09:49:34Z,09:49:34,40,0.0,0,1
3315,2024-09-23T09:49:34Z,09:49:34,11,21.427273,16777210,1
3316,2024-09-23T09:49:39Z,09:49:39,40,0.0,0,1
3317,2024-09-23T09:49:39Z,09:49:39,11,3.777273,16777210,1
3318,2024-09-23T09:49:44Z,09:49:44,40,0.0,0,1
3319,2024-09-23T09:49:44Z,09:49:44,11,66.069697,16777210,1
3320,2024-09-23T09:49:49Z,09:49:49,40,0.0,0,1
3321,2024-09-23T09:49:49Z,09:49:49,11,51.354545,16777210,1
3322,2024-09-23T09:49:54Z,09:49:54,40,0.0,0,1
3323,2024-09-23T09:49:54Z,09:49:54,11,82.809091,16777210,1
3324,2024-09-23T09:49:59Z,09:49:59,40,0.0,0,1
3325,2024-09-23T09:49:59Z,09:49:59,11,63.59697,16777210,1
3326,2024-09-23T09:50:04Z,09:50:04,40,0.0,0,1
3327,2024-09-23T09:50:04Z,09:50:04,11,62.540909,16777210,1
3328,2024-09-23T09:50:09Z,09:50:09,40,0.0,0,1
3329,2024-09-23T09:50:09Z,09:50:09,11,8.492424,16777210,1
3330,2024-09-23T09:50:14Z,09:50:14,40,0.0,0,1
3331,2024-09-23T09:50:14Z,09:50:14,11,28.331818,16777210,1
3332,2024-09-23T09:50:19Z,09:50:19,40,0.0,0,1
3333,2024-09-23T09:50:19Z,09:50:19,11,13.636364,16777210,1
3334,2024-09-23T09:50:24Z,09:50:24,40,0.0,0,1
3335,2024-09-23T09:50:24Z,09:50:24,11,12.093939,16777210,1
3336,2024-09-23T09:50:29Z,09:50:29,40,0.0,0,1
3337,2024-09-23T09:50:29Z,09:50:29,11,9.581818,16777210,1
3338,2024-09-23T09:50:34Z,09:50:34,40,0.0,0,1
3339,2024-09-23T09:50:34Z,09:50:34,11,3.6,16777210,1
3340,2024-09-23T09:50:39Z,09:50:39,40,0.0,0,1
3341,2024-09-23T09:50:39Z,09:50:39,11,4.056061,16777210,1
3342,2024-09-23T09:50:44Z,09:50:44,40,0.0,0,1
3343,2024-09-23T09:50:44Z,09:50:44,11,12.35,16777210,1
3344,2024-09-23T09:50:49Z,09:50:49,40,0.0,0,1
3345,2024-09-23T09:50:49Z,09:50:49,11,19.645455,16777210,1
3346,2024-09-23T09:50:54Z,09:50:54,40,0.0,0,1
3347,2024-09-23T09:50:54Z,09:50:54,11,24.798485,16777210,1
3348,2024-09-23T09:50:59Z,09:50:59,40,0.0,0,1
3349,2024-09-23T09:50:59Z,09:50:59,11,62.098485,16777210,1
3350,2024-09-23T09:51:04Z,09:51:04,40,0.0,0,1
3351,2024-09-23T09:51:04Z,09:51:04,11,79.516667,16777210,1
3352,2024-09-23T09:51:09Z,09:51:09,40,0.0,0,1
3353,2024-09-23T09:51:09Z,09:51:09,11,71.080303,16777210,1
3354,2024-09-23T09:51:14Z,09:51:14,40,0.0,0,1
3355,2024-09-23T09:51:14Z,09:51:14,11,47.251515,16777210,1
3356,2024-09-23T09:51:19Z,09:51:19,40,0.0,0,1
3357,2024-09-23T09:51:19Z,09:51:19,11,46.668182,16777210,1
3358,2024-09-23T09:51:24Z,09:51:24,40,0.0,0,1
3359,2024-09-23T09:51:24Z,09:51:24,11,49.816667,16777210,1
3360,2024-09-23T09:51:29Z,09:51:29,40,0.0,0,1
3361,2024-09-23T09:51:29Z,09:51:29,11,55.948485,16777210,1
3362,2024-09-23T09:51:34Z,09:51:34,40,0.0,0,1
3363,2024-09-23T09:51:34Z,09:51:34,11,72.475758,16777210,1
3364,2024-09-23T09:51:39Z,09:51:39,40,0.0,0,1
3365,2024-09-23T09:51:39Z,09:51:39,11,47.371212,16777210,1
3366,2024-09-23T09:51:44Z,09:51:44,40,0.0,0,1
3367,2024-09-23T09:51:44Z,09:51:44,11,44.556061,16777210,1
3368,2024-09-23T09:51:49Z,09:51:49,40,0.0,0,1
3369,2024-09-23T09:51:49Z,09:51:49,11,13.489394,16777210,1
3370,2024-09-23T09:51:54Z,09:51:54,40,0.0,0,1
3371,2024-09-23T09:51:54Z,09:51:54,11,10.392424,16777210,1
3372,2024-09-23T09:51:59Z,09:51:59,40,0.0,0,1
3373,2024-09-23T09:51:59Z,09:51:59,11,4.884848,16777210,1
3374,2024-09-23T09:52:04Z,09:52:04,40,0.0,0,1
3375,2024-09-23T09:52:04Z,09:52:04,11,3.098485,16777210,1
3376,2024-09-23T09:52:09Z,09:52:09,40,0.0,0,1
3377,2024-09-23T09:52:09Z,09:52:09,11,3.95,16777210,1
3378,2024-09-23T09:52:14Z,09:52:14,40,0.0,0,1
3379,2024-09-23T09:52:14Z,09:52:14,11,8.348485,16777210,1
3380,2024-09-23T09:52:19Z,09:52:19,40,0.0,0,1
3381,2024-09-23T09:52:19Z,09:52:19,11,9.739394,16777210,1
3382,2024-09-23T09:52:24Z,09:52:24,40,0.0,0,1
3383,2024-09-23T09:52:24Z,09:52:24,11,15.101515,16777210,1
3384,2024-09-23T09:52:29Z,09:52:29,40,0.0,0,1
3385,2024-09-23T09:52:29Z,09:52:29,11,29.854545,16777210,1
3386,2024-09-23T09:52:34Z,09:52:34,40,0.0,0,1
3387,2024-09-23T09:52:34Z,09:52:34,11,40.886364,16777210,1
3388,2024-09-23T09:52:39Z,09:52:39,40,0.0,0,1
3389,2024-09-23T09:52:39Z,09:52:39,11,81.709091,16777210,1
3390,2024-09-23T09:52:44Z,09:52:44,40,0.0,0,1
3391,2024-09-23T09:52:44Z,09:52:44,11,58.972727,16777210,1
3392,2024-09-23T09:52:49Z,09:52:49,40,0.0,0,1
3393,2024-09-23T09:52:49Z,09:52:49,11,53.310606,16777210,1
3394,2024-09-23T09:52:54Z,09:52:54,40,0.0,0,1
3395,2024-09-23T09:52:54Z,09:52:54,11,64.610606,16777210,1
3396,2024-09-23T09:52:59Z,09:52:59,40,0.0,0,1
3397,2024-09-23T09:52:59Z,09:52:59,11,57.457576,16777210,1
3398,2024-09-23T09:53:04Z,09:53:04,40,0.0,0,1
3399,2024-09-23T09:53:04Z,09:53:04,11,72.539394,16777210,1
3400,2024-09-23T09:53:09Z,09:53:09,40,0.0,0,1
3401,2024-09-23T09:53:09Z,09:53:09,11,58.668182,16777210,1
3402,2024-09-23T09:53:14Z,09:53:14,40,0.0,0,1
3403,2024-09-23T09:53:14Z,09:53:14,11,52.283333,16777210,1
3404,2024-09-23T09:53:19Z,09:53:19,40,0.0,0,1
3405,2024-09-23T09:53:19Z,09:53:19,11,56.616667,16777210,1
3406,2024-09-23T09:53:24Z,09:53:24,40,0.0,0,1
3407,2024-09-23T09:53:24Z,09:53:24,11,56.810606,16777210,1
3408,2024-09-23T09:53:29Z,09:53:29,40,0.0,0,1
3409,2024-09-23T09:53:29Z,09:53:29,11,22.112121,16777210,1
3410,2024-09-23T09:53:34Z,09:53:34,40,0.0,0,1
3411,2024-09-23T09:53:34Z,09:53:34,11,28.40303,16777210,1
3412,2024-09-23T09:53:39Z,09:53:39,40,0.0,0,1
3413,2024-09-23T09:53:39Z,09:53:39,11,18.360606,16777210,1
3414,2024-09-23T09:53:44Z,09:53:44,40,0.0,0,1
3415,2024-09-23T09:53:44Z,09:53:44,11,18.624242,16777210,1
3416,2024-09-23T09:53:49Z,09:53:49,40,0.0,0,1
3417,2024-09-23T09:53:49Z,09:53:49,11,12.422727,16777210,1
3418,2024-09-23T09:53:54Z,09:53:54,40,0.0,0,1
3419,2024-09-23T09:53:54Z,09:53:54,11,25.789394,16777210,1
3420,2024-09-23T09:53:59Z,09:53:59,40,0.0,0,1
3421,2024-09-23T09:53:59Z,09:53:59,11,0.0,16777210,1
3422,2024-09-23T09:54:04Z,09:54:04,40,0.0,0,1
3423,2024-09-23T09:54:04Z,09:54:04,11,0.0,16777210,1
3424,2024-09-23T09:54:09Z,09:54:09,40,0.0,0,1
3425,2024-09-23T09:54:09Z,09:54:09,11,0.0,16777210,1
3426,2024-09-23T09:54:14Z,09:54:14,40,0.0,0,1
3427,2024-09-23T09:54:14Z,09:54:14,11,0.0,16777210,1
3428,2024-09-23T09:54:20Z,09:54:20,40,0.0,0,1
3429,2024-09-23T09:54:20Z,09:54:20,11,0.0,16777210,1
3430,2024-09-23T09:54:25Z,09:54:25,40,0.0,0,1
3431,2024-09-23T09:54:25Z,09:54:25,11,0.0,16777210,1
3432,2024-09-23T09:54:30Z,09:54:30,40,0.0,0,1
3433,2024-09-23T09:54:30Z,09:54:30,11,0.0,16777210,1
3434,2024-09-23T09:54:35Z,09:54:35,40,0.0,0,1
3435,2024-09-23T09:54:35Z,09:54:35,11,0.0,16777210,1
3436,2024-09-23T09:54:40Z,09:54:40,40,0.0,0,1
3437,2024-09-23T09:54:40Z,09:54:40,11,0.0,16777210,1
3438,2024-09-23T09:54:45Z,09:54:45,40,0.0,0,1
3439,2024-09-23T09:54:45Z,09:54:45,11,0.0,16777210,1
3440,2024-09-23T09:54:50Z,09:54:50,40,0.0,0,1
3441,2024-09-23T09:54:50Z,09:54:50,11,0.0,16777210,1
3442,2024-09-23T09:54:55Z,09:54:55,40,0.0,0,1
3443,2024-09-23T09:54:55Z,09:54:55,11,0.0,16777210,1
3444,2024-09-23T09:55:00Z,09:55:00,40,0.0,0,1
3445,2024-09-23T09:55:00Z,09:55:00,11,0.0,16777210,1
3446,2024-09-23T09:55:05Z,09:55:05,40,0.0,0,1
3447,2024-09-23T09:55:05Z,09:55:05,11,0.0,16777210,1
3448,2024-09-23T09:55:10Z,09:55:10,40,0.0,0,1
3449,2024-09-23T09:55:10Z,09:55:10,11,0.0,16777210,1
3450,2024-09-23T09:55:15Z,09:55:15,40,0.0,0,1
3451,2024-09-23T09:55:15Z,09:55:15,11,0.0,16777210,1
3452,2024-09-23T09:55:20Z,09:55:20,40,0.0,0,1
3453,2024-09-23T09:55:20Z,09:55:20,11,0.0,16777210,1
3454,2024-09-23T09:55:25Z,09:55:25,40,0.0,0,1
3455,2024-09-23T09:55:25Z,09:55:25,11,0.0,16777210,1
3456,2024-09-23T09:55:30Z,09:55:30,40,0.0,0,1
3457,2024-09-23T09:55:30Z,09:55:30,11,0.0,16777210,1
3458,2024-09-23T09:55:35Z,09:55:35,40,0.0,0,1
3459,2024-09-23T09:55:35Z,09:55:35,11,0.0,16777210,1
3460,2024-09-23T09:55:40Z,09:55:40,40,0.0,0,1
3461,2024-09-23T09:55:40Z,09:55:40,11,0.0,16777210,1
3462,2024-09-23T09:55:54Z,09:55:54,40,0.0,0,1
3463,2024-09-23T09:55:54Z,09:55:54,11,0.0,16777210,1
3464,2024-09-23T09:56:00Z,09:56:00,40,0.0,0,1
3465,2024-09-23T09:56:00Z,09:56:00,11,0.0,16777210,1
3466,2024-09-23T09:56:05Z,09:56:05,40,0.0,0,1
3467,2024-09-23T09:56:05Z,09:56:05,11,0.0,16777210,1
3468,2024-09-23T09:56:10Z,09:56:10,40,0.0,0,1
3469,2024-09-23T09:56:10Z,09:56:10,11,0.0,16777210,1
3470,2024-09-23T09:56:15Z,09:56:15,40,0.0,0,1
3471,2024-09-23T09:56:15Z,09:56:15,11,0.0,16777210,1
3472,2024-09-23T09:56:20Z,09:56:20,40,0.0,0,1
3473,2024-09-23T09:56:20Z,09:56:20,11,19.113636,16777210,1
3474,2024-09-23T09:56:25Z,09:56:25,40,0.0,0,1
3475,2024-09-23T09:56:25Z,09:56:25,11,4.257576,16777210,1
3476,2024-09-23T09:56:30Z,09:56:30,40,0.0,0,1
3477,2024-09-23T09:56:30Z,09:56:30,11,0.077273,16777210,1
3478,2024-09-23T09:56:35Z,09:56:35,40,0.0,0,1
3479,2024-09-23T09:56:35Z,09:56:35,11,0.0,16777210,1
3480,2024-09-23T09:56:40Z,09:56:40,40,0.0,0,1
3481,2024-09-23T09:56:40Z,09:56:40,11,0.386364,16777210,1
3482,2024-09-23T09:56:45Z,09:56:45,40,0.0,0,1
3483,2024-09-23T09:56:45Z,09:56:45,11,16.293939,16777210,1
3484,2024-09-23T09:56:50Z,09:56:50,40,0.0,0,1
3485,2024-09-23T09:56:50Z,09:56:50,11,5.568182,16777210,1
3486,2024-09-23T09:56:55Z,09:56:55,40,0.0,0,1
3487,2024-09-23T09:56:55Z,09:56:55,11,2.018182,16777210,1
3488,2024-09-23T09:57:00Z,09:57:00,40,0.0,0,1
3489,2024-09-23T09:57:00Z,09:57:00,11,94.9,16777210,1
3490,2024-09-23T09:57:05Z,09:57:05,40,0.0,0,1
3491,2024-09-23T09:57:05Z,09:57:05,11,78.993939,16777210,1
3492,2024-09-23T09:57:10Z,09:57:10,40,0.0,0,1
3493,2024-09-23T09:57:10Z,09:57:10,11,58.293939,16777210,1
3494,2024-09-23T09:57:15Z,09:57:15,40,0.0,0,1
3495,2024-09-23T09:57:15Z,09:57:15,11,26.681818,16777210,1
3496,2024-09-23T13:29:02Z,13:29:02,40,0.0,0,1
3497,2024-09-23T13:29:02Z,13:29:02,11,0.0,16777210,1
3498,2024-09-23T13:29:08Z,13:29:08,40,0.0,0,1
3499,2024-09-23T13:29:08Z,13:29:08,11,0.0,16777210,1
3500,2024-09-23T13:29:13Z,13:29:13,40,0.0,0,1
3501,2024-09-23T13:29:13Z,13:29:13,11,0.0,16777210,1
3502,2024-09-23T13:29:18Z,13:29:18,40,0.0,0,1
3503,2024-09-23T13:29:18Z,13:29:18,11,0.0,16777210,1
3504,2024-09-23T13:29:23Z,13:29:23,40,0.0,0,1
3505,2024-09-23T13:29:23Z,13:29:23,11,0.0,16777210,1
3506,2024-09-23T13:29:28Z,13:29:28,40,0.0,0,1
3507,2024-09-23T13:29:28Z,13:29:28,11,0.0,16777210,1
3508,2024-09-23T13:29:33Z,13:29:33,40,0.0,0,1
3509,2024-09-23T13:29:33Z,13:29:33,11,0.0,16777210,1
3510,2024-09-23T13:29:38Z,13:29:38,40,0.0,0,1
3511,2024-09-23T13:29:38Z,13:29:38,11,0.0,16777210,1
3512,2024-09-23T13:29:43Z,13:29:43,40,0.0,0,1
3513,2024-09-23T13:29:43Z,13:29:43,11,0.0,16777210,1
3514,2024-09-23T13:29:48Z,13:29:48,40,0.0,0,1
3515,2024-09-23T13:29:48Z,13:29:48,11,0.0,16777210,1
3516,2024-09-23T13:29:53Z,13:29:53,40,0.0,0,1
3517,2024-09-23T13:29:53Z,13:29:53,11,0.0,16777210,1
3518,2024-09-23T13:29:58Z,13:29:58,40,0.0,0,1
3519,2024-09-23T13:29:58Z,13:29:58,11,0.0,16777210,1
3520,2024-09-23T13:30:03Z,13:30:03,40,0.0,0,1
3521,2024-09-23T13:30:03Z,13:30:03,11,0.0,16777210,1
3522,2024-09-23T13:30:08Z,13:30:08,40,0.0,0,1
3523,2024-09-23T13:30:08Z,13:30:08,11,0.0,16777210,1
3524,2024-09-23T13:30:13Z,13:30:13,40,0.0,0,1
3525,2024-09-23T13:30:13Z,13:30:13,11,0.0,16777210,1
3526,2024-09-23T13:30:18Z,13:30:18,40,0.0,0,1
3527,2024-09-23T13:30:18Z,13:30:18,11,0.0,16777210,1
3528,2024-09-23T13:30:23Z,13:30:23,40,0.0,0,1
3529,2024-09-23T13:30:23Z,13:30:23,11,0.0,16777210,1
3530,2024-09-23T13:30:28Z,13:30:28,40,0.0,0,1
3531,2024-09-23T13:30:28Z,13:30:28,11,0.0,16777210,1
3532,2024-09-23T13:30:33Z,13:30:33,40,0.0,0,1
3533,2024-09-23T13:30:33Z,13:30:33,11,0.0,16777210,1
3534,2024-09-23T13:30:38Z,13:30:38,40,0.0,0,1
3535,2024-09-23T13:30:38Z,13:30:38,11,0.0,16777210,1
3536,2024-09-23T13:30:43Z,13:30:43,40,0.0,0,1
3537,2024-09-23T13:30:43Z,13:30:43,11,0.0,16777210,1
3538,2024-09-23T13:30:48Z,13:30:48,40,0.0,0,1
3539,2024-09-23T13:30:48Z,13:30:48,11,0.0,16777210,1
3540,2024-09-23T13:30:53Z,13:30:53,40,0.0,0,1
3541,2024-09-23T13:30:53Z,13:30:53,11,0.0,16777210,1
3542,2024-09-23T13:30:58Z,13:30:58,40,0.0,0,1
3543,2024-09-23T13:30:58Z,13:30:58,11,0.0,16777210,1
3544,2024-09-23T13:31:03Z,13:31:03,40,0.0,0,1
3545,2024-09-23T13:31:03Z,13:31:03,11,0.0,16777210,1
3546,2024-09-23T13:31:08Z,13:31:08,40,0.0,0,1
3547,2024-09-23T13:31:08Z,13:31:08,11,0.0,16777210,1
3548,2024-09-23T13:31:13Z,13:31:13,40,0.0,0,1
3549,2024-09-23T13:31:13Z,13:31:13,11,0.0,16777210,1
3550,2024-09-23T13:31:18Z,13:31:18,40,0.0,0,1
3551,2024-09-23T13:31:18Z,13:31:18,11,0.0,16777210,1
3552,2024-09-23T13:31:23Z,13:31:23,40,0.0,0,1
3553,2024-09-23T13:31:23Z,13:31:23,11,0.0,16777210,1
3554,2024-09-23T13:31:28Z,13:31:28,40,0.0,0,1
3555,2024-09-23T13:31:28Z,13:31:28,11,0.0,16777210,1
3556,2024-09-23T13:31:33Z,13:31:33,40,0.0,0,1
3557,2024-09-23T13:31:33Z,13:31:33,11,0.0,16777210,1
3558,2024-09-23T13:31:38Z,13:31:38,40,0.0,0,1
3559,2024-09-23T13:31:38Z,13:31:38,11,0.0,16777210,1
3560,2024-09-23T13:31:43Z,13:31:43,40,0.0,0,1
3561,2024-09-23T13:31:43Z,13:31:43,11,0.0,16777210,1
3562,2024-09-23T13:31:48Z,13:31:48,40,0.0,0,1
3563,2024-09-23T13:31:48Z,13:31:48,11,0.0,16777210,1
3564,2024-09-23T13:31:53Z,13:31:53,40,0.0,0,1
3565,2024-09-23T13:31:53Z,13:31:53,11,0.0,16777210,1
3566,2024-09-23T13:31:58Z,13:31:58,40,0.0,0,1
3567,2024-09-23T13:31:58Z,13:31:58,11,0.0,16777210,1
3568,2024-09-23T13:33:32Z,13:33:32,40,0.0,0,1
3569,2024-09-23T13:33:32Z,13:33:32,11,0.0,16777210,1
3570,2024-09-23T13:33:37Z,13:33:37,40,0.0,0,1
3571,2024-09-23T13:33:37Z,13:33:37,11,0.0,16777210,1
3572,2024-09-23T13:33:42Z,13:33:42,40,0.0,0,1
3573,2024-09-23T13:33:42Z,13:33:42,11,0.0,16777210,1
3574,2024-09-23T13:35:17Z,13:35:17,40,0.0,0,1
3575,2024-09-23T13:35:17Z,13:35:17,11,0.0,16777210,1
3576,2024-09-23T13:35:23Z,13:35:23,40,0.0,0,1
3577,2024-09-23T13:35:23Z,13:35:23,11,0.0,16777210,1
3578,2024-09-23T13:35:28Z,13:35:28,40,0.0,0,1
3579,2024-09-23T13:35:28Z,13:35:28,11,0.0,16777210,1
3580,2024-09-23T13:35:33Z,13:35:33,40,0.0,0,1
3581,2024-09-23T13:35:33Z,13:35:33,11,0.0,16777210,1
3582,2024-09-23T13:35:38Z,13:35:38,40,0.0,0,1
3583,2024-09-23T13:35:38Z,13:35:38,11,0.0,16777210,1
3584,2024-09-23T13:35:43Z,13:35:43,40,0.0,0,1
3585,2024-09-23T13:35:43Z,13:35:43,11,0.0,16777210,1
3586,2024-09-23T13:35:48Z,13:35:48,40,0.0,0,1
3587,2024-09-23T13:35:48Z,13:35:48,11,0.0,16777210,1
3588,2024-09-23T13:35:53Z,13:35:53,40,0.0,0,1
3589,2024-09-23T13:35:53Z,13:35:53,11,1.493939,16777210,1
3590,2024-09-23T13:35:58Z,13:35:58,40,0.0,0,1
3591,2024-09-23T13:35:58Z,13:35:58,11,2.327273,16777210,1
3592,2024-09-23T13:36:03Z,13:36:03,40,0.0,0,1
3593,2024-09-23T13:36:03Z,13:36:03,11,0.0,16777210,1
3594,2024-09-23T13:36:08Z,13:36:08,40,0.0,0,1
3595,2024-09-23T13:36:08Z,13:36:08,11,0.0,16777210,1
3596,2024-09-23T13:36:13Z,13:36:13,40,0.0,0,1
3597,2024-09-23T13:36:13Z,13:36:13,11,0.0,16777210,1
3598,2024-09-23T13:36:18Z,13:36:18,40,0.0,0,1
3599,2024-09-23T13:36:18Z,13:36:18,11,0.0,16777210,1
3600,2024-09-23T13:36:23Z,13:36:23,40,0.0,0,1
3601,2024-09-23T13:36:23Z,13:36:23,11,0.0,16777210,1
3602,2024-09-23T13:36:28Z,13:36:28,40,0.0,0,1
3603,2024-09-23T13:36:28Z,13:36:28,11,0.0,16777210,1
3604,2024-09-23T13:36:33Z,13:36:33,40,0.0,0,1
3605,2024-09-23T13:36:33Z,13:36:33,11,0.0,16777210,1
3606,2024-09-23T13:36:38Z,13:36:38,40,0.0,0,1
3607,2024-09-23T13:36:38Z,13:36:38,11,0.0,16777210,1
3608,2024-09-23T13:36:43Z,13:36:43,40,0.0,0,1
3609,2024-09-23T13:36:43Z,13:36:43,11,0.0,16777210,1
3610,2024-09-23T13:36:48Z,13:36:48,40,64.84,0,1
3611,2024-09-23T13:36:48Z,13:36:48,11,0.0,16777210,1
3612,2024-09-23T13:36:53Z,13:36:53,40,99.621343,0,1
3613,2024-09-23T13:36:53Z,13:36:53,11,0.0,16777210,1
3614,2024-09-23T13:36:58Z,13:36:58,40,98.448429,0,1
3615,2024-09-23T13:36:58Z,13:36:58,11,0.012121,16777210,1
3616,2024-09-23T13:37:03Z,13:37:03,40,98.792397,0,1
3617,2024-09-23T13:37:03Z,13:37:03,11,0.0,16777210,1
3618,2024-09-23T13:37:08Z,13:37:08,40,97.952688,0,1
3619,2024-09-23T13:37:08Z,13:37:08,11,0.0,16777210,1
3620,2024-09-23T13:37:13Z,13:37:13,40,97.684749,0,1
3621,2024-09-23T13:37:13Z,13:37:13,11,0.0,16777210,1
3622,2024-09-23T13:37:18Z,13:37:18,40,44.21,0,1
3623,2024-09-23T13:37:18Z,13:37:18,11,0.0,16777210,1
3624,2024-09-23T13:37:23Z,13:37:23,40,99.160596,0,1
3625,2024-09-23T13:37:23Z,13:37:23,11,0.0,16777210,1
3626,2024-09-23T13:37:28Z,13:37:28,40,76.615417,0,1
3627,2024-09-23T13:37:28Z,13:37:28,11,0.0,16777210,1
3628,2024-09-23T13:37:33Z,13:37:33,40,0.214583,0,1
3629,2024-09-23T13:37:33Z,13:37:33,11,7.969697,16777210,1
3630,2024-09-23T13:37:38Z,13:37:38,40,16.595833,0,1
3631,2024-09-23T13:37:38Z,13:37:38,11,5.157576,16777210,1
3632,2024-09-23T13:37:43Z,13:37:43,40,6.711667,0,1
3633,2024-09-23T13:37:43Z,13:37:43,11,0.001515,16777210,1
3634,2024-09-23T13:37:48Z,13:37:48,40,0.0,0,1
3635,2024-09-23T13:37:48Z,13:37:48,11,1.590909,16777210,1
3636,2024-09-23T13:37:53Z,13:37:53,40,27.872917,0,1
3637,2024-09-23T13:37:53Z,13:37:53,11,5.812121,16777210,1
3638,2024-09-23T13:37:58Z,13:37:58,40,11.51375,0,1
3639,2024-09-23T13:37:58Z,13:37:58,11,0.0,16777210,1
3640,2024-09-23T13:38:03Z,13:38:03,40,14.512917,0,1
3641,2024-09-23T13:38:03Z,13:38:03,11,5.442424,16777210,1
3642,2024-09-23T13:38:08Z,13:38:08,40,4.124583,0,1
3643,2024-09-23T13:38:08Z,13:38:08,11,45.234848,16777210,1
3644,2024-09-23T13:38:13Z,13:38:13,40,0.6925,0,1
3645,2024-09-23T13:38:13Z,13:38:13,11,53.860606,16777210,1
3646,2024-09-23T13:38:18Z,13:38:18,40,0.0,0,1
3647,2024-09-23T13:38:18Z,13:38:18,11,7.477273,16777210,1
3648,2024-09-23T13:38:23Z,13:38:23,40,77.8225,0,1
3649,2024-09-23T13:38:23Z,13:38:23,11,1.398485,16777210,1
3650,2024-09-23T13:38:28Z,13:38:28,40,81.980417,0,1
3651,2024-09-23T13:38:28Z,13:38:28,11,0.0,16777210,1
