Actual,Predicted
0.8641817445455239,1.0667052
0.5475066412541507,0.8654104
0.9063068771671696,0.58925116
0.6848374956913765,0.82465446
0.7572454434591815,0.75669694
0.9272905464222776,0.76127726
0.980272795857514,0.9585061
1.5089746455346051,1.0616095
1.628407605727053,1.5431869
1.9759712813723689,1.7442992
1.7649636493110044,2.0553713
2.016484565504668,1.888411
1.8530508870597109,2.06944
2.032560834854803,1.9503697
2.052408758021003,2.0475273
1.9083703961185825,2.0842237
2.037731945155987,1.9166912
1.881393031028321,2.011158
2.0220481028045123,1.8910168
1.7069667194178169,1.9809458
1.7594284168850638,1.72115
1.9743196888875207,1.7107065
2.2006793001113607,1.9490976
2.0787189521439347,2.1846004
1.90683632049132,2.0698957
2.1365164399394927,1.8929601
2.22542036061651,2.114672
2.291320670711341,2.2313726
2.024828069651052,2.2650354
2.883717238754302,2.0142798
3.243190845865548,2.856805
2.918635557955548,3.3267496
2.466616809292944,2.8893366
2.4995608618751985,2.4188178
2.3784197059886125,2.4318864
1.835105782981569,2.3029723
1.8305239511739155,1.760144
1.7512962961894698,1.689972
1.488448813535971,1.6700586
1.156242760557731,1.4296709
0.9019490902316544,1.1327637
1.0488936802516569,0.91285455
0.992159458484768,1.0139083
1.114621250108883,1.0136924
0.8149684345225264,1.0996081
0.6818912130275941,0.89706385
0.4691469840181213,0.7464306
0.2758000321166394,0.58950704
0.7418752283164197,0.41442382
1.0104702688553655,0.74569505
1.0344157444310214,1.0835648
0.8723567731366341,1.1106834
1.159502354303013,0.9689685
0.786642906761484,1.2198131
1.1478858116543147,0.9751393
0.942467272995034,1.1727014
0.9110434354739684,1.0856078
1.2357623007719862,0.9858376
0.914057259492022,1.2710847
0.2322191502776284,1.0569522
0.3151276137127898,0.4395544
0.2013474728287484,0.37518507
0.2632882823341557,0.3568153
0.4508612848616306,0.36357945
0.0240071979647639,0.5098087
0.3696898663586786,0.23624638
0.2272100391664496,0.3999675
-0.003528705248534,0.4084227
0.2257860152783991,0.19822176
0.1113584360149942,0.31946135
0.3212588306835616,0.30723
0.6670555487941721,0.42839742
0.5559232348297458,0.75967747
1.0058212814574876,0.72817403
1.611937563230874,1.0641743
1.7586682780097291,1.7503356
1.4703410398023082,1.9321924
1.5396147387818595,1.5992357
1.531094096467212,1.6227348
1.8754284245013972,1.6507689
1.870783754579006,1.9257604
1.7417034747212472,1.9321712
2.036470561114167,1.767425
1.4331284367521886,2.0371268
1.4179661036480686,1.5296721
1.623460166276086,1.3833716
2.218695296271295,1.6185647
2.3417605189819906,2.213187
2.2444980479243783,2.3614976
2.6498585085460133,2.2426171
2.588133501047436,2.678214
3.067113852835969,2.6469407
3.025458537798836,3.081533
3.585697629934894,3.0553184
3.992662373095842,3.6099386
4.106618726379679,4.0858426
4.6056238431388365,4.1300645
4.518575647128138,4.673006
4.727321131691807,4.4929404
4.623848508043473,4.6416607
4.769612826376478,4.4775367
4.838733703726378,4.582763
4.860432676375944,4.6376266
4.698136004726859,4.6355033
4.204603986028931,4.4405236
3.850377166510577,3.9004436
3.439618866457954,3.5201297
3.315478777252084,3.1072354
3.350943293361322,2.9699655
3.198890751440628,3.030137
3.077172417569649,2.920617
2.690681072216576,2.8360515
2.78350525182787,2.5070662
2.5817501741789224,2.5864365
2.4850067763157027,2.430267
2.7955522206432923,2.3157713
3.1479574641287544,2.6472046
3.5355644120452814,3.0624819
3.505054500696832,3.4975445
3.7614797005175618,3.471345
3.872933517155768,3.7387903
4.412911024160135,3.8503602
4.105120620524916,4.421155
4.473562360596457,4.0078197
5.242610627232588,4.3587794
5.326380881340131,5.3039784
5.239816979225064,5.291191
5.717965727749099,5.101983
5.6794877380207565,5.6481123
5.72414175546115,5.5187755
5.766172167284379,5.4954896
5.16890024668431,5.521484
5.915111280966068,4.8069715
6.128118440403589,5.631354
5.389033137389257,5.9150195
5.986717737883608,5.0274734
6.368023809391175,5.70407
6.094422755853805,6.202674
6.366972985366304,5.8151383
6.297961550179499,6.128039
6.481270420980373,6.0332336
7.045056846215672,6.208572
6.763700669738997,6.912683
6.069910774641324,6.5104437
6.707519067704242,5.653338
5.753263811100967,6.3570075
4.867984208914382,5.279286
4.427921553448535,4.338231
4.609158831767678,3.9014475
4.491875342902358,4.069647
3.911083812256379,4.010172
3.61305718094444,3.5072846
3.292961471636436,3.2612653
3.801830374391536,2.9850755
3.4951705291827286,3.5097895
3.838165514560551,3.2379825
4.352073421499611,3.5985432
4.394114937494843,4.275164
4.090601722691781,4.304741
3.807505253672132,3.9388769
4.192155216385211,3.6176898
4.060265564924764,3.9984035
4.365226839656293,3.835157
4.077092476850359,4.1535463
3.62947410077892,3.8663297
3.429056947377471,3.382346
3.0118188662695724,3.1781607
2.9858017941064405,2.7652872
2.961848383841448,2.70125
3.4590586097720064,2.711869
2.8500521969471344,3.2478502
2.744269697170528,2.687387
2.3184865192433435,2.5485842
2.2998154673128117,2.2152991
2.805897187370019,2.1394138
2.908968837837381,2.6516745
3.245576342778964,2.799353
3.256986374032889,3.1537142
3.3051528631381144,3.223726
2.6367149752783314,3.2587814
2.5922677297170718,2.5726674
2.4804904498264504,2.4415042
2.8561415783330077,2.3545525
